1.2 -3.95 0.0128721 0.0150756 -0.0677195
1.25 -3.95 0.01203 0.0148543 -0.087097
1.3 -3.95 0.0110943 0.0146291 -0.10939
1.35 -3.95 0.010634 0.0144005 -0.11697
1.4 -3.95 0.0109826 0.0141687 -0.0993044
1.45 -3.95 0.0106282 0.0139344 -0.103424
1.5 -3.95 0.009516 0.0136979 -0.131303
1.55 -3.95 0.00873353 0.0134595 -0.148946
1.6 -3.95 0.00793941 0.0132198 -0.167049
1.65 -3.95 0.00724847 0.0129791 -0.181985
1.7 -3.95 0.00677605 0.0127377 -0.190051
1.75 -3.95 0.00613644 0.0124961 -0.203522
1.8 -3.95 0.00565382 0.0122545 -0.212055
1.85 -3.95 0.00515686 0.0120133 -0.221128
1.9 -3.95 0.00465444 0.0117728 -0.230468
1.95 -3.95 0.00430053 0.0115332 -0.235082
2 -3.95 0.00384816 0.0112949 -0.242982
2.05 -3.95 0.00349961 0.0110581 -0.247585
2.1 -3.95 0.00315831 0.0108231 -0.252035
2.15 -3.95 0.00279415 0.01059 -0.257332
2.2 -3.95 0.00230927 0.0103591 -0.266732
2.25 -3.95 0.00153993 0.0101306 -0.285734
2.3 -3.95 0.00162197 0.00990466 -0.276529
2.35 -3.95 0.0026896 0.00968141 -0.234304
2.4 -3.95 0.00266319 0.00946102 -0.228648
2.45 -3.95 0.00127494 0.00924363 -0.269014
2.5 -3.95 0.000376292 0.00902935 -0.293178
2.55 -3.95 0.000683132 0.00881829 -0.27662
2.6 -3.95 0.00142494 0.00861055 -0.245198
2.65 -3.95 0.00142494 0.0084062 -0.239059
2.7 -3.95 0.000682136 0.00820532 -0.258505
2.75 -3.95 0.000197265 0.00800796 -0.269297
2.8 -3.95 0.000344355 0.00781418 -0.258408
2.85 -3.95 0.000718201 0.00762401 -0.239685
2.9 -3.95 0.000718201 0.00743749 -0.233969
2.95 -3.95 0.000343626 0.00725463 -0.241413
3 -3.95 6.61068e-05 0.00707545 -0.245617
3.05 -3.95 3.67453e-07 0.00689995 -0.242516
3.1 -3.95 0 0.00672813 -0.237206
3.15 -3.95 0 0.00655998 -0.231966
3.2 -3.95 0 0.0063955 -0.226809
3.25 -3.95 0 0.00623465 -0.221737
3.3 -3.95 0 0.00607742 -0.216751
3.35 -3.95 0 0.00592378 -0.211852
3.4 -3.95 0 0.00577369 -0.20704
3.45 -3.95 0 0.00562711 -0.202315
3.5 -3.95 0 0.005484 -0.197679
3.55 -3.95 0 0.00534433 -0.19313
3.6 -3.95 0 0.00520804 -0.188669
3.65 -3.95 0 0.00507508 -0.184297
3.7 -3.95 0 0.0049454 -0.180011
3.75 -3.95 0 0.00481895 -0.175813
3.8 -3.95 0 0.00469567 -0.171702
3.85 -3.95 0 0.00457551 -0.167676
3.9 -3.95 0 0.00445841 -0.163736
3.95 -3.95 0 0.00434431 -0.159881
4 -3.95 0 0.00423315 -0.156109
-4 -3.9 0 0.00434288 -0.159833
-3.95 -3.9 0 0.00445841 -0.163736
-3.9 -3.9 0 0.00457705 -0.167728
-3.85 -3.9 9.8713e-07 0.00469887 -0.171773
-3.8 -3.9 9.4559e-06 0.00482394 -0.175635
-3.75 -3.9 1.60843e-05 0.00495233 -0.179655
-3.7 -3.9 9.4559e-06 0.00508408 -0.18425
-3.65 -3.9 9.8713e-07 0.00521927 -0.189002
-3.6 -3.9 0 0.00535796 -0.193575
-3.55 -3.9 0 0.0055002 -0.198205
-3.5 -3.9 0 0.00564605 -0.202927
-3.45 -3.9 0 0.00579556 -0.207743
-3.4 -3.9 0 0.00594879 -0.212651
-3.35 -3.9 5.48696e-06 0.00610578 -0.217457
-3.3 -3.9 5.25606e-05 0.00626658 -0.220878
-3.25 -3.9 8.94046e-05 0.00643123 -0.224763
-3.2 -3.9 5.25606e-05 0.00659976 -0.231351
-3.15 -3.9 5.48696e-06 0.00677221 -0.238381
-3.1 -3.9 0 0.0069486 -0.244031
-3.05 -3.9 5.20416e-06 0.00712895 -0.249392
-3 -3.9 0.000158501 0.00731328 -0.249673
-2.95 -3.9 0.00071979 0.00750159 -0.235882
-2.9 -3.9 0.00140549 0.00769388 -0.217992
-2.85 -3.9 0.00140549 0.00789015 -0.224033
-2.8 -3.9 0.000730092 0.00809038 -0.253408
-2.75 -3.9 0.000472272 0.00829454 -0.26837
-2.7 -3.9 0.00143011 0.0085026 -0.241784
-2.65 -3.9 0.00278231 0.00871451 -0.202069
-2.6 -3.9 0.00278231 0.00893021 -0.20865
-2.55 -3.9 0.00144413 0.00914964 -0.260543
-2.5 -3.9 0.000899407 0.00937271 -0.285427
-2.45 -3.9 0.00266981 0.00959933 -0.232537
-2.4 -3.9 0.00519305 0.0098294 -0.154986
-2.35 -3.9 0.00521449 0.0100628 -0.161441
-2.3 -3.9 0.00306231 0.0102993 -0.240037
-2.25 -3.9 0.00212146 0.0105389 -0.278085
-2.2 -3.9 0.00277005 0.0107814 -0.263612
-2.15 -3.9 0.00332802 0.0110265 -0.252301
-2.1 -3.9 0.00375686 0.0112742 -0.245366
-2.05 -3.9 0.0041697 0.011524 -0.239072
-2 -3.9 0.00457364 0.0117759 -0.233175
-1.95 -3.9 0.00512189 0.0120296 -0.222723
-1.9 -3.9 0.00554173 0.0122847 -0.216522
-1.85 -3.9 0.00614363 0.0125411 -0.204585
-1.8 -3.9 0.00674349 0.0127983 -0.192835
-1.75 -3.9 0.00729511 0.0130562 -0.182728
-1.7 -3.9 0.00806734 0.0133142 -0.16574
-1.65 -3.9 0.00862527 0.0135721 -0.155628
-1.6 -3.9 0.00953879 0.0138294 -0.134441
-1.55 -3.9 0.0105263 0.0140859 -0.111087
-1.5 -3.9 0.0111908 0.014341 -0.0979197
-1.45 -3.9 0.0122988 0.0145943 -0.0710738
-1.4 -3.9 0.0130865 0.0148454 -0.0542494
-1.35 -3.9 0.0132765 0.0150938 -0.0558391
-1.3 -3.9 0.0140859 0.0153392 -0.0383623
-1.25 -3.9 0.015242 0.0155809 -0.0103335
-1.2 -3.9 0.0162767 0.0158184 0.0139263
-1.15 -3.9 0.0172896 0.0160514 0.0374901
-1.1 -3.9 0.0182896 0.0162793 0.0606619
-1.05 -3.9 0.0192633 0.0165016 0.0830551
-1 -3.9 0.0202506 0.0167178 0.105904
-0.95 -3.9 0.0212774 0.0169274 0.129992
-0.9 -3.9 0.0223205 0.0171298 0.154648
-0.85 -3.9 0.0233175 0.0173246 0.17803
-0.8 -3.9 0.0242555 0.0175114 0.199794
-0.75 -3.9 0.0251865 0.0176895 0.221511
-0.7 -3.9 0.0261361 0.0178586 0.243963
-0.65 -3.9 0.0270738 0.0180182 0.266269
-0.6 -3.9 0.0279305 0.0181679 0.286428
-0.55 -3.9 0.028696 0.0183073 0.304176
-0.5 -3.9 0.0294303 0.0184359 0.321306
-0.45 -3.9 0.0301631 0.0185534 0.338706
-0.4 -3.9 0.0308598 0.0186595 0.355384
-0.35 -3.9 0.0314413 0.0187539 0.369067
-0.3 -3.9 0.0319002 0.0188362 0.379567
-0.25 -3.9 0.032309 0.0189064 0.38901
-0.2 -3.9 0.0327026 0.018964 0.398427
-0.15 -3.9 0.0330442 0.019009 0.406762
-0.1 -3.9 0.0332507 0.0190413 0.411621
-0.05 -3.9 0.0333184 0.0190607 0.412903
0 -3.9 0.0333268 0.0190672 0.412923
0.05 -3.9 0.0333145 0.0190607 0.412791
0.1 -3.9 0.0332456 0.0190413 0.411474
0.15 -3.9 0.0330406 0.019009 0.406659
0.2 -3.9 0.0327009 0.018964 0.398378
0.25 -3.9 0.0323083 0.0189064 0.388991
0.3 -3.9 0.0319007 0.0188362 0.379582
0.35 -3.9 0.0314418 0.0187539 0.369083
0.4 -3.9 0.0308577 0.0186595 0.355325
0.45 -3.9 0.0301578 0.0185534 0.33855
0.5 -3.9 0.0294249 0.0184359 0.321149
0.55 -3.9 0.0286948 0.0183073 0.304142
0.6 -3.9 0.027933 0.0181679 0.2865
0.65 -3.9 0.0270756 0.0180182 0.266323
0.7 -3.9 0.0261364 0.0178586 0.243972
0.75 -3.9 0.0251868 0.0176895 0.22152
0.8 -3.9 0.0242551 0.0175114 0.199781
0.85 -3.9 0.0233161 0.0173246 0.177987
0.9 -3.9 0.0223208 0.0171298 0.154656
0.95 -3.9 0.0212805 0.0169274 0.130086
1 -3.9 0.0202538 0.0167178 0.105998
1.05 -3.9 0.0192637 0.0165016 0.0830693
1.1 -3.9 0.0182889 0.0162793 0.0606392
